Hãng xe,Dòng xe,Năm đăng ký,Số Km đã đi,Tình trạng,Loại xe,Dung tích xe,Xuất xứ,Chính sách bảo hành,Giá
Piaggio,GTS,2017,8000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,55.000.000 đ
Honda,SH,2016,15000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,65.500.000 đ
Honda,PS,2006,50000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,25.500.000 đ
Piaggio,GTS,2017,8000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,55.000.000 đ
Honda,SH,2016,15000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,65.500.000 đ
Honda,PS,2006,50000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,25.500.000 đ
Yamaha,Exciter,2019,27000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28.000.000 đ
Yamaha,Janus,2022,5,Đã sử dụng,Tay ga,100 - 175 cc,1,Đang cập nhật,24.500.000 đ
Honda,SH,2023,200,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,113.500.000 đ
Yamaha,R,2021,2800,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,42.500.000 đ
Honda,SH,2022,2500,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,76.000.000 đ
Honda,SH,2007,32000,Đã sử dụng,Tay ga,Trên 175 cc,Đang cập nhật,Bảo hành hãng,49.500.000 đ
Honda,Vision,2016,2300,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.000.000 đ
Honda,Wave,2008,6789,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,10.800.000 đ
Honda,Vario,2020,15000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,37.500.000 đ
Yamaha,Mio,2009,23000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.300.000 đ
Yamaha,TFX,2021,1500,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,36.800.000 đ
Yamaha,Nvx,2022,1100,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.800.000 đ
SYM,Attila,2010,25689,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4.700.000 đ
Yamaha,TFX,2021,1500,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,36.800.000 đ
Yamaha,Nvx,2022,1100,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.800.000 đ
Yamaha,Exciter,2020,2200,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.500.000 đ
Yamaha,Exciter,2016,20000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.800.000 đ
Honda,Wave,2009,58725,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,123.456.789 đ
Honda,Air Blade,2018,40000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,29.500.000 đ
SYM,Elegant,2022,3939,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,11.800.000 đ
Honda,SH,2010,50000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,88.000.000 đ
Honda,Wave,2011,80000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,9.300.000 đ
Honda,Rebel,2018,12000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,2,Đang cập nhật,25.600.000 đ
Honda,Air Blade,2016,17000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,38.000.000 đ
Yamaha,Exciter,2019,40,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.000.000 đ
Honda,Citi,1996,9867,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,7.800.000 đ
Honda,Sonic,2020,24000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28.700.000 đ
Honda,Air Blade,2018,40000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,29.500.000 đ
SYM,Elegant,2022,3939,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,11.800.000 đ
Honda,SH,2010,50000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,88.000.000 đ
Honda,Wave,2011,80000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,9.300.000 đ
Honda,Rebel,2018,12000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,2,Đang cập nhật,25.600.000 đ
Honda,Air Blade,2016,17000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,38.000.000 đ
Yamaha,Exciter,2019,40,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.000.000 đ
Honda,Citi,1996,9867,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,7.800.000 đ
Honda,Sonic,2020,24000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28.700.000 đ
Yamaha,Exciter,2014,10000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,20.500.000 đ
Honda,Vision,2013,19000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.000.000 đ
Yamaha,Exciter,2023,779,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,45.000.000 đ
Yamaha,Acruzo,2018,5,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,17.500.000 đ
Suzuki,GZ,2014,20,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,42.800.000 đ
Yamaha,Exciter,2020,3560,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16.600.000 đ
Honda,Vision,2013,19000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.000.000 đ
Yamaha,Exciter,2023,779,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,45.000.000 đ
Yamaha,Acruzo,2018,5,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,17.500.000 đ
Suzuki,GZ,2014,20,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,42.800.000 đ
Yamaha,Exciter,2020,3560,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16.600.000 đ
Yamaha,Sirius,2008,88888,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.500.000 đ
Detech,Espero,2018,12345,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,7.000.000 đ
Suzuki,Satria,2019,55611,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nhật Bản,Bảo hành hãng,23.900.000 đ
Honda,Dream,2002,123456,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.000.000 đ
Yamaha,Exciter,2019,1,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,29.800.000 đ
Yamaha,Nvx,2022,1400,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,38.600.000 đ
Yamaha,Nozza,2012,18000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,17.300.000 đ
Honda,Air Blade,2014,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24.500.000 đ
Honda,Wave,2019,29999,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.123.000 đ
Honda,Wave,2003,100000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.900.000 đ
Hãng khác,Dòng khác,2023,12345,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,2.600.000 đ
Honda,Wave,2019,29999,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.123.000 đ
Honda,Wave,2003,100000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.900.000 đ
Hãng khác,Dòng khác,2023,12345,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,2.600.000 đ
Honda,SH,2017,5000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,42.500.000 đ
Yamaha,Sirius,2007,2000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.200.000 đ
Honda,Air Blade,2021,5,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,39.000.000 đ
Kawasaki,Z125,2021,5,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,36.000.000 đ
Honda,CBR,2022,5900,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,58.000.000 đ
Piaggio,Liberty,2012,18000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.000.000 đ
Kawasaki,Kawasaki,2016,30000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Đang cập nhật,Bảo hành hãng,33.000.000 đ
Honda,Dòng khác,2021,2100,Đã sử dụng,Tay ga,50 - 100 cc,Đang cập nhật,Bảo hành hãng,8.500.000 đ
Yamaha,FZ,2016,20000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.500.000 đ
Honda,Scoopy,2023,279,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,46.500.000 đ
Piaggio,Vespa,2017,28000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,14.000.000 đ
Kawasaki,Kawasaki,2016,30000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Đang cập nhật,Bảo hành hãng,33.000.000 đ
Honda,Dòng khác,2021,2100,Đã sử dụng,Tay ga,50 - 100 cc,Đang cập nhật,Bảo hành hãng,8.500.000 đ
Yamaha,FZ,2016,20000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.500.000 đ
Honda,Scoopy,2023,279,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,46.500.000 đ
Piaggio,Vespa,2017,28000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,14.000.000 đ
Suzuki,GSX,2019,20000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,32.000.000 đ
Yamaha,Luvias,2018,6000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.800.000 đ
Honda,Wave,2019,15000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.500.000 đ
Piaggio,GTS,2018,8000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,58.000.000 đ
Yamaha,Grande,2020,1000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.500.000 đ
Honda,CBR,2018,10000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,94.000.000 đ
Piaggio,Liberty,2014,3333,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.500.000 đ
Honda,Sonic,2018,6868,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,30.500.000 đ
Honda,Wave,2019,15000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.500.000 đ
Piaggio,GTS,2018,8000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,58.000.000 đ
Yamaha,Grande,2020,1000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.500.000 đ
Honda,CBR,2018,10000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,94.000.000 đ
Piaggio,Liberty,2014,3333,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.500.000 đ
Honda,Sonic,2018,6868,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,30.500.000 đ
Honda,PCX,2013,16000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.500.000 đ
Honda,Wave,2011,10000,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,6.900.000 đ
Yamaha,R,2016,11000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,29.500.000 đ
Honda,SH,2021,21000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,160.000.000 đ
Honda,Air Blade,2016,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,27.500.000 đ
Suzuki,Viva,1998,23000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,6.900.000 đ
Honda,Air Blade,2016,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,27.500.000 đ
Suzuki,Viva,1998,23000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,6.900.000 đ
Honda,PCX,2011,2222,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,25.500.000 đ
Yamaha,Sirius,2014,40000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.600.000 đ
Honda,Spacy,2011,25689,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,3.300.000 đ
Honda,SH,2009,33000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,75.000.000 đ
Yamaha,FZ,2013,17000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,29.800.000 đ
Honda,Future,2022,6000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,31.000.000 đ
BMW,Dòng khác,2019,18000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Đang cập nhật,Bảo hành hãng,94.000.000 đ
Honda,SH,2019,5000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,77.000.000 đ
Honda,SH,2018,5000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,64.500.000 đ
Honda,Winner,2018,14000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,19.830.000 đ
Yamaha,Exciter,2012,11111,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24.000.000 đ
Yamaha,Nouvo,2007,36,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,2.250.000 đ
Honda,Winner,2018,14000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,19.830.000 đ
Yamaha,Exciter,2012,11111,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24.000.000 đ
Yamaha,Nouvo,2007,36,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,2.250.000 đ
Kymco,Candy Hi,2023,2000,Đã sử dụng,Tay ga,50 - 100 cc,Đang cập nhật,Bảo hành hãng,20.000.000 đ
Honda,Dream,1994,100000,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,24.500.000 đ
Yamaha,Mio,2010,123456,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,3.900.000 đ
Honda,CBR,2012,11000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,31.800.000 đ
Yamaha,Nouvo,2010,29000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,6.500.000 đ
Honda,Cub,1990,99999,Đã sử dụng,Xe số,Dưới 50 cc,Nhật Bản,Bảo hành hãng,4.000.000 đ
Yamaha,Grande,2014,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16.800.000 đ
Yamaha,Exciter,2019,1,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,32.000.000 đ
Honda,Future,2022,9000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,32.000.000 đ
Yamaha,Grande,2015,39999,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.200.000 đ
Piaggio,Vespa,2014,200000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,14.000.000 đ
Honda,Winner,2019,6900,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,15.800.000 đ
Honda,Winner,2019,6900,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,15.800.000 đ
Yamaha,Exciter,2016,5,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.000.000 đ
Yamaha,Janus,2019,10000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.800.000 đ
Honda,Wave,2010,12000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4.800.000 đ
Honda,Air Blade,2021,8,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,33.000.000 đ
Piaggio,Vespa,2012,10000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.600.000 đ
Honda,Dream,2010,123456,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,7.900.000 đ
Yamaha,Jupiter,2013,2500,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.000.000 đ
Piaggio,Liberty,2011,48888,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.500.000 đ
Yamaha,Sirius,2016,20000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.800.000 đ
Honda,Air Blade,2015,12000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,20.000.000 đ
Suzuki,Satria,2019,300000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,35.000.000 đ
Honda,Vision,2018,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,27.500.000 đ
Yamaha,Exciter,2022,2900,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,39.500.000 đ
Yamaha,Jupiter,2013,2500,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.000.000 đ
Piaggio,Liberty,2011,48888,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.500.000 đ
Yamaha,Sirius,2016,20000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.800.000 đ
Suzuki,Satria,2019,300000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,35.000.000 đ
Honda,Air Blade,2015,12000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,20.000.000 đ
Honda,Vision,2018,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,27.500.000 đ
Yamaha,Exciter,2022,2900,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,39.500.000 đ
Yamaha,Exciter,2014,397989,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,Bảo hành hãng,25.800.000 đ
Piaggio,Vespa S125,2017,5000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,50.000.000 đ
Honda,Win,2004,12345,Đã sử dụng,Tay côn/Moto,50 - 100 cc,Đang cập nhật,Bảo hành hãng,11.800.000 đ
Honda,SH,2007,30000,Đã sử dụng,Tay ga,Trên 175 cc,Đang cập nhật,Bảo hành hãng,59.500.000 đ
Honda,CB,1999,4999,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,17.500.000 đ
Honda,Future,2022,16000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,29.000.000 đ
Honda,Air Blade,2010,250000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.500.000 đ
Honda,Vision,2012,36999,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.300.000 đ
Honda,SH,2007,30000,Đã sử dụng,Tay ga,Trên 175 cc,Đang cập nhật,Bảo hành hãng,59.500.000 đ
Honda,CB,1999,4999,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,17.500.000 đ
Honda,Future,2022,16000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,29.000.000 đ
Honda,Air Blade,2010,250000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.500.000 đ
Honda,Vision,2012,36999,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.300.000 đ
Yamaha,Nouvo,2016,3456,Đã sử dụng,Tay ga,Trên 175 cc,Đang cập nhật,Bảo hành hãng,12.800.000 đ
Honda,SH Mode,2019,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,52.800.000 đ
Honda,Winner,2021,12345,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Thái Lan,Bảo hành hãng,31.500.000 đ
Honda,Winner,2023,200,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,2.000.000 đ
Honda,Vision,2018,4444,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,21.800.000 đ
Yamaha,Nouvo,2007,53214,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,2.800.000 đ
SYM,Attila,2009,25689,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,3.700.000 đ
Honda,Vision,2012,33000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,15.500.000 đ
Honda,Air Blade,2015,25000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24.800.000 đ
Suzuki,GSX,2019,19000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28.000.000 đ
Honda,Vision,2018,4444,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,21.800.000 đ
Yamaha,Nouvo,2007,53214,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,2.800.000 đ
SYM,Attila,2009,25689,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,3.700.000 đ
Honda,Vision,2012,33000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,15.500.000 đ
Honda,Air Blade,2015,25000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24.800.000 đ
Suzuki,GSX,2019,19000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28.000.000 đ
Yamaha,Exciter,2014,56789,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.000.000 đ
Piaggio,Liberty,2014,6000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.800.000 đ
Yamaha,Sirius,2011,43000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.300.000 đ
Yamaha,Janus,2017,50000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.000.000 đ
Yamaha,Exciter,2017,10000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24.500.000 đ
Yamaha,Exciter,2022,10000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.000.000 đ
Suzuki,Raider,2014,10000,Đã sử dụng,Tay côn/Moto,Không biết rõ,Đang cập nhật,Bảo hành hãng,15.000.000 đ
Honda,Wave,2020,12000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.900.000 đ
Honda,SCR,2007,865346,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.700.000 đ
Piaggio,Vespa,2019,10000,Đã sử dụng,Xe số,100 - 175 cc,Nước khác,Bảo hành hãng,52.000.000 đ
Yamaha,YAZ,2020,10000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,228.000.000 đ
Honda,SCR,2007,865346,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.700.000 đ
Piaggio,Vespa,2019,10000,Đã sử dụng,Xe số,100 - 175 cc,Nước khác,Bảo hành hãng,52.000.000 đ
